,Unnamed: 0.1,category,proportion,RECORDING_SESSION_LABEL,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,word,story,anger,disgust,fear,joy,neutral,sadness,surprise,negative,neutral.1,positive,word_length,concreteness,valence_avg,valence_max,valence_min,arousal_avg,arousal_max,arousal_min,word_freq,Unnamed: 0,0,IA_DWELL_TIME_SMOOTHED,IA_REGRESSION_PATH_DURATION_SMOOTHED,IA_AVERAGE_FIX_PUPIL_SIZE_SMOOTHED,IA_REGRESSION_IN_COUNT_SMOOTHED,IA_REGRESSION_OUT_FULL_COUNT_SMOOTHED,engagement_score,tally
90,90.0,0,0.0,20,0.0,0.0,empty,0.0,0.0,3.0,SM,0.7196728587150574,0.0267693810164928,0.212427482008934,0.0035851914435625,0.0214782692492008,0.0100931841880083,0.0059736249968409,0.1147207021713256,0.7521610260009766,0.1331183463335037,5.666666666666667,3.465,0.448,0.448,0.448,0.29,0.29,0.29,13.981380334,90,"""Hold on, Vassilyevna!""",377.0810810810811,434.7837837837838,27.752960346710346,0.1891891891891892,0.2297297297297297,1.86,1
106,106.0,0,0.0,20,0.0,0.0,empty,0.0,0.0,2.0,SM,0.1094569042325019,0.0433382540941238,0.0180472284555435,0.0074460534378886,0.0191071517765522,0.0100184315815567,0.7925859689712524,0.1679610460996627,0.6274835467338562,0.2045553922653198,4.5,2.1,,,,,,,13.630216007,106,"""What there!""",166.32142857142858,211.67857142857144,33.98478835978837,0.1428571428571428,0.1428571428571428,1.86,1
112,112.0,0,0.0,20,0.0,0.0,empty,0.0,0.0,9.0,SM,0.9076128602027892,0.0439916513860225,0.0066070957109332,0.0009829374030232,0.0297843515872955,0.0061234920285642,0.0048976419493556,0.3802493512630462,0.5938565135002136,0.0258940923959016,4.222222222222222,2.645,0.571,0.67,0.48,0.295,0.435,0.23,45.322085387,112,"Semyon, who was sitting some way off, responded angrily.",550.3235294117648,627.6176470588235,265.0857843137255,0.2647058823529412,0.1323529411764706,1.86,1
120,120.0,2,1.0,20,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0152210276573896,0.0040622507221996,0.0032518091611564,0.6823633313179016,0.2276011109352111,0.0107173062860965,0.0567831546068191,0.0029799425974488,0.1213275492191314,0.8756924867630005,5.5,2.54,0.813,0.938,0.688,0.3015,0.368,0.235,12.057959162,120,"Good-morning!""",118.80246913580248,156.33333333333334,23.59712577160494,0.1481481481481481,0.1604938271604938,1.86,1
121,121.0,0,0.0,20,0.0,0.0,empty,0.0,0.0,4.0,SM,0.0085028540343046,0.0060191196389496,0.0053382539190351,0.3037676811218261,0.6476448774337769,0.0105845006182789,0.0181426927447319,0.0147564094513654,0.5855006575584412,0.3997429013252258,6.8,2.718,0.721,0.938,0.537,0.3253333333333333,0.373,0.235,26.665779941,121,"""Good-morning,"" answered the schoolmistress.",522.5238095238095,721.6666666666666,92.82304067460316,0.6190476190476191,0.7142857142857142,1.86,1
132,132.0,3,0.9583333333333334,20,0.0,0.0,empty,0.0,0.0,7.0,SM,0.0831536501646041,0.0539231747388839,0.2389698773622512,0.0102503970265388,0.5766392946243286,0.0274179950356483,0.0096455877646803,0.0373035259544849,0.8809987902641296,0.0816978439688682,4.857142857142857,2.672,0.7013333333333334,0.77,0.594,0.5363333333333333,0.627,0.388,35.109739425,132,"""Vassilyevna, get ready,"" Semyon called to her.",557.2727272727273,668.3636363636364,90.12580128205128,0.2727272727272727,0.409090909090909,1.86,1
136,136.0,0,0.0,20,0.0,0.0,empty,0.0,0.0,8.0,SM,0.1654906570911407,0.7902228236198425,0.0203930418938398,0.000982733326964,0.0057474062778055,0.0106907747685909,0.0064725535921752,0.7371150851249695,0.2356686443090438,0.0272162910550832,3.0,2.15625,0.5194,0.67,0.138,0.41,0.8,0.222,52.199045514,136,"""It was a wicked thing that was done!""",455.739837398374,559.9349593495934,130.92837785520712,0.4552845528455284,0.3902439024390243,1.86,1
137,137.0,0,0.0,20,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0778028666973114,0.0246469415724277,0.0269835479557514,0.002849893644452,0.014295800589025,0.0064752278849482,0.8469457626342773,0.3180634379386902,0.6399086117744446,0.0420279949903488,3.5,1.93,,,,,,,13.343860565,137,"""Why, what?""",122.42352941176468,152.4470588235294,46.313165266106445,0.1176470588235294,0.0941176470588235,1.86,1
159,159.0,0,0.0,20,0.0,0.0,empty,0.0,0.0,5.0,SM,0.0100442552939057,0.0273737590759992,0.0037853575777262,0.0051435679197311,0.929931938648224,0.0035988201852887,0.0201223567128181,0.049616452306509,0.8441061973571777,0.1062774062156677,2.4,2.986,0.728,0.786,0.67,0.3239999999999999,0.408,0.24,28.846334915,159,"""It is he, I think.""",515.9375,580.3125,156.86686197916666,0.390625,0.3125,1.86,1
160,160.0,0,0.0,20,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0104588689282536,0.0170891508460044,0.0069172824732959,0.0052955169230699,0.9420369267463684,0.007690389174968,0.0105118621140718,0.1071653589606285,0.7042363882064819,0.1885981410741806,2.0,2.33,0.67,0.67,0.67,0.24,0.24,0.24,14.034611076,160,"""It is.",217.3333333333333,240.44444444444443,62.45965608465608,0.1269841269841269,0.0952380952380952,1.86,1
169,169.0,0,0.0,20,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,169,"""Go on!""",256.7014925373134,485.0298507462686,25.95920299996547,0.1641791044776119,0.1492537313432835,1.86,1
173,173.0,0,0.0,20,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,173,"""Go on!""",272.9523809523809,532.3492063492064,25.16569009520137,0.1428571428571428,0.1587301587301587,1.86,1
200,200.0,2,0.96875,20,0.0,0.0,empty,0.0,0.0,6.0,SM,0.027341516688466,0.8015680313110352,0.0082313008606433,0.0023818342015147,0.1380024701356887,0.0056739705614745,0.0168008562177419,0.1348951309919357,0.8109495043754578,0.0541552528738975,4.166666666666667,3.223333333333333,0.72,0.828,0.612,0.3885,0.537,0.24,32.707003611,200,The signalman took off his cap.,416.0,561.52,121.93523809523808,0.48,0.4,1.86,1
43,43.0,0,0.0,7,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0926509425044059,0.0693366304039955,0.0158684980124235,0.0058758677914738,0.0139544578269124,0.0107381241396069,0.7915754914283752,0.0657425969839096,0.3910029232501983,0.5432543158531189,3.0,2.736666666666667,0.656,0.656,0.656,0.404,0.404,0.404,19.350338653,43,"""What a road!""",303.64417177914106,328.4171779141104,65.75374766604428,0.2392638036809816,0.2024539877300613,2.71,1
120,120.0,0,0.0,7,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0152210276573896,0.0040622507221996,0.0032518091611564,0.6823633313179016,0.2276011109352111,0.0107173062860965,0.0567831546068191,0.0029799425974488,0.1213275492191314,0.8756924867630005,5.5,2.54,0.813,0.938,0.688,0.3015,0.368,0.235,12.057959162,120,"Good-morning!""",102.55555555555556,113.22222222222224,42.18399405578418,0.1111111111111111,0.0864197530864197,2.71,1
137,137.0,0,0.0,7,0.0,0.0,empty,0.0,0.0,2.0,SM,0.0778028666973114,0.0246469415724277,0.0269835479557514,0.002849893644452,0.014295800589025,0.0064752278849482,0.8469457626342773,0.3180634379386902,0.6399086117744446,0.0420279949903488,3.5,1.93,,,,,,,13.343860565,137,"""Why, what?""",233.7411764705882,244.94117647058823,80.97565778448131,0.1176470588235294,0.0941176470588235,2.71,1
120,120.0,0,0.0,23,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0152210276573896,0.0040622507221996,0.0032518091611564,0.6823633313179016,0.2276011109352111,0.0107173062860965,0.0567831546068191,0.0029799425974488,0.1213275492191314,0.8756924867630005,5.5,2.54,0.813,0.938,0.688,0.3015,0.368,0.235,12.057959162,120,"Good-morning!""",255.320987654321,429.7901234567902,16.53047360732546,0.2345679012345679,0.2345679012345679,3.0,1
169,169.0,0,0.0,23,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,169,"""Go on!""",461.5407407407407,616.3851851851852,20.42569921436588,0.3851851851851852,0.3851851851851852,3.0,1
171,171.0,0,0.0,23,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,171,"""Go on!""",471.3125,636.78125,21.718510890151517,0.40625,0.40625,3.0,1
16,16.0,0,0.0,2,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0065799173898994,0.0029147600289434,0.0275458898395299,0.8321048617362976,0.0763309448957443,0.0030491137877106,0.0514744818210601,0.0020576973911374,0.0375015102326869,0.9604409337043762,9.0,2.86,0.938,0.938,0.938,0.664,0.664,0.664,4.112035602,16,Delighted!”,208.68345323741005,398.33093525179856,10.226601575882151,0.1366906474820143,0.1438848920863309,2.86,1
67,67.0,0,0.0,2,0.0,0.0,empty,0.0,0.0,15.0,EL,0.0081003354862332,0.0186346676200628,0.906894862651825,0.0023478046059608,0.054688274860382,0.0039365380071103,0.0053975339978933,0.1846807599067688,0.7640674710273743,0.0512517057359218,4.533333333333333,3.397142857142857,0.56525,0.939,0.321,0.414125,0.686,0.16,78.289428393,67,"She coloured a little, and dropping her eyes, began nervously fingering her slender gold chain.",2360.7911392405063,2914.0348101265818,60.26580946198639,1.4715189873417722,1.4240506329113924,2.86,1
105,105.0,0,0.0,2,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0301747377961874,0.0245549231767654,0.0253932457417249,0.049841683357954,0.7002174258232117,0.0793177485466003,0.0905002728104591,0.188352420926094,0.7305243015289307,0.0811232328414917,1.0,3.93,,,,,,,1.5,105,I...,157.77560975609757,175.73658536585367,6.008961620692488,0.0780487804878048,0.0780487804878048,2.86,1
116,116.0,2,1.0,2,0.0,0.0,empty,0.0,0.0,6.0,EL,0.0043541844934225,0.0130797354504466,0.002883514156565,0.0102687086910009,0.9198752045631408,0.0230462905019521,0.0264922976493835,0.0259925127029418,0.7959295511245728,0.1780778616666793,3.5,2.858333333333333,0.624,0.719,0.529,0.269,0.269,0.269,39.124103233,116,She still comes to this day.,690.2763157894736,793.4605263157894,32.03506778309409,0.5526315789473684,0.6315789473684209,2.86,1
16,16.0,3,0.1666666666666666,13,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0065799173898994,0.0029147600289434,0.0275458898395299,0.8321048617362976,0.0763309448957443,0.0030491137877106,0.0514744818210601,0.0020576973911374,0.0375015102326869,0.9604409337043762,9.0,2.86,0.938,0.938,0.938,0.664,0.664,0.664,4.112035602,16,Delighted!”,144.98518518518517,323.68888888888887,13.287357540547085,0.2666666666666666,0.2666666666666666,1.71,1
78,78.0,1,1.0,13,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0257294625043869,0.0541986972093582,0.0563523285090923,0.0988444909453392,0.6538925170898438,0.0338502787053585,0.0771322026848793,0.0578716397285461,0.7500657439231873,0.1920625865459442,3.6666666666666665,3.945,0.6305000000000001,0.719,0.542,0.2804999999999999,0.292,0.269,13.890355299,78,One day Mdlle.,131.64814814814815,199.35802469135805,5.305770470690315,0.2561728395061728,0.228395061728395,1.71,1
94,94.0,0,0.0,13,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0312557891011238,0.0077636046335101,0.0071485228836536,0.0018334054620936,0.0224702022969722,0.0037157647311687,0.9258126616477966,0.3205423653125763,0.6120098233222961,0.0674477741122245,3.0,1.86,,,,,,,6.351352121,94,Why?,113.61946902654869,208.46902654867256,15.080342510652246,0.1946902654867257,0.2035398230088495,1.71,1
105,105.0,1,1.0,13,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0301747377961874,0.0245549231767654,0.0253932457417249,0.049841683357954,0.7002174258232117,0.0793177485466003,0.0905002728104591,0.188352420926094,0.7305243015289307,0.0811232328414917,1.0,3.93,,,,,,,1.5,105,I...,97.82178217821784,153.95049504950498,8.724140935396798,0.1881188118811881,0.1831683168316832,1.71,1
40,40.0,0,0.0,13,0.0,0.0,empty,0.0,0.0,6.0,SM,0.0281915944069623,0.9473656415939332,0.0101999342441558,0.0004148053121753,0.0044419495388865,0.008739217184484,0.0006468920619226,0.945687472820282,0.0496618635952472,0.0046506533399224,3.333333333333333,2.348333333333333,0.455,0.914,0.125,0.56725,0.625,0.404,35.888970503,40,The road grew worse and worse....,678.0295566502463,935.6748768472904,49.06168556186704,1.004926108374384,1.064039408866995,3.0,1
61,61.0,0,0.0,13,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0926509425044059,0.0693366304039955,0.0158684980124235,0.0058758677914738,0.0139544578269124,0.0107381241396069,0.7915754914283752,0.0657425969839096,0.3910029232501983,0.5432543158531189,3.0,2.736666666666667,0.656,0.656,0.656,0.404,0.404,0.404,19.350338653,61,"""What a road!""",316.6516853932584,1696.1797752808989,58.71285750766088,0.4382022471910112,0.6067415730337079,3.0,1
62,62.0,0,0.0,13,0.0,0.0,empty,0.0,0.0,5.0,SM,0.0191852375864982,0.0231139026582241,0.0018547150539234,0.7274700999259949,0.171500951051712,0.0161795038729906,0.0406956262886524,0.0195676945149898,0.4329487085342407,0.5474835634231567,3.6,2.848,0.7755,0.98,0.571,0.4745,0.639,0.31,30.919111425,62,"he said, and laughed again.",560.1282051282052,3123.333333333333,110.6561285936286,0.9615384615384616,0.8974358974358975,3.0,1
107,107.0,0,0.0,13,0.0,0.0,empty,0.0,0.0,4.0,SM,0.0277937185019254,0.0173389930278062,0.0039313700981438,0.7447665929794312,0.1647790819406509,0.0059235887601971,0.0354666076600551,0.0021407678723335,0.070028007030487,0.9278311729431152,3.5,2.3966666666666665,0.7735000000000001,0.929,0.618,0.298,0.327,0.269,24.106982381,107,"""The Lord bless us!""",415.177570093458,548.1869158878505,59.6737767228733,0.7102803738317758,0.7476635514018692,3.0,1
116,116.0,0,0.0,13,0.0,0.0,empty,0.0,0.0,2.0,SM,0.1160235255956649,0.024571830406785,0.0103449458256363,0.0242931433022022,0.6380543112754822,0.0118111558258533,0.1749010533094406,0.0704458802938461,0.7789668440818787,0.1505872458219528,5.5,4.93,0.224,0.224,0.224,0.439,0.439,0.439,5.844693118,116,"""Swinish crow!""",146.66666666666666,219.33333333333331,56.93244170096023,0.2962962962962963,0.2962962962962963,3.0,1
169,169.0,0,0.0,13,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,169,"""Go on!""",125.77777777777776,228.14814814814807,25.93957231040564,0.1777777777777777,0.2074074074074073,3.0,1
173,173.0,0,0.0,13,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,173,"""Go on!""",122.58267716535433,157.03937007874015,30.525202206867004,0.1889763779527559,0.1732283464566929,3.0,1
174,174.0,0,0.0,13,0.0,0.0,empty,0.0,0.0,5.0,SM,0.1589977741241455,0.1539725363254547,0.0170776061713695,0.0235416237264871,0.6036757826805115,0.0194220561534166,0.0233126152306795,0.0427788123488426,0.7184494733810425,0.2387716323137283,3.2,3.088,0.4845,0.74,0.229,0.7595000000000001,0.925,0.594,30.148893595,174,"she, too, shouted, getting up.",323.2954545454545,410.4545454545454,112.81791125541125,0.4545454545454545,0.4545454545454545,3.0,1
202,202.0,3,1.0,13,0.0,0.0,empty,0.0,0.0,3.0,SM,0.0076958774589002,0.0061875749379396,0.0039889053441584,0.0112792216241359,0.951099693775177,0.0028051324188709,0.0169436018913984,0.1619881242513656,0.7277104258537292,0.1103014573454856,2.6666666666666665,2.686666666666667,0.67,0.67,0.67,0.24,0.24,0.24,20.368100186,202,"Here we are.""",136.07142857142856,190.6428571428571,73.39285714285714,0.3571428571428571,0.2857142857142857,3.0,1
16,16.0,0,0.0,ID25,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0065799173898994,0.0029147600289434,0.0275458898395299,0.8321048617362976,0.0763309448957443,0.0030491137877106,0.0514744818210601,0.0020576973911374,0.0375015102326869,0.9604409337043762,9.0,2.86,0.938,0.938,0.938,0.664,0.664,0.664,4.112035602,16,Delighted!”,152.28571428571428,189.12781954887217,16.798416495253072,0.0902255639097744,0.0676691729323308,1.14,1
105,105.0,0,0.0,ID25,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0301747377961874,0.0245549231767654,0.0253932457417249,0.049841683357954,0.7002174258232117,0.0793177485466003,0.0905002728104591,0.188352420926094,0.7305243015289307,0.0811232328414917,1.0,3.93,,,,,,,1.5,105,I...,149.24,174.63,10.310984126984128,0.065,0.065,1.14,1
120,120.0,0,0.0,15,0.0,0.0,empty,0.0,0.0,1.0,SM,0.0152210276573896,0.0040622507221996,0.0032518091611564,0.6823633313179016,0.2276011109352111,0.0107173062860965,0.0567831546068191,0.0029799425974488,0.1213275492191314,0.8756924867630005,5.5,2.54,0.813,0.938,0.688,0.3015,0.368,0.235,12.057959162,120,"Good-morning!""",224.06329113924045,611.2278481012657,15.142283783478868,0.3797468354430379,0.4177215189873416,1.71,1
169,169.0,0,0.0,15,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,169,"""Go on!""",369.1729323308271,550.0751879699247,22.86802005012531,0.4812030075187969,0.4812030075187969,1.71,1
171,171.0,0,0.0,15,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,171,"""Go on!""",366.3492063492063,553.4285714285713,25.617301587301583,0.4603174603174603,0.4603174603174603,1.71,1
173,173.0,0,0.0,15,0.0,0.0,empty,0.0,0.0,2.0,SM,0.7570830583572388,0.019380172714591,0.1516196578741073,0.0079261604696512,0.0467420555651187,0.0081888847053051,0.009059939533472,0.0461349934339523,0.5927977561950684,0.3610671758651733,2.0,3.2,0.51,0.51,0.51,0.441,0.441,0.441,13.420141873,173,"""Go on!""",354.48387096774195,570.258064516129,26.272457757296465,0.4193548387096774,0.5,1.71,1
3,3.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0118325930088758,0.9235582947731018,0.0483822785317897,0.0006672188756056,0.0037581548094749,0.008057284168899,0.0037441437598317,0.8776171803474426,0.1006994768977165,0.0216832160949707,2.6666666666666665,2.365,0.061,0.061,0.061,0.786,0.786,0.786,13.577490287,3,“It’s awful!,96.95652173913044,202.8347826086957,11.104229776021082,0.1565217391304348,0.1478260869565217,1.71,1
5,5.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,9.0,EL,0.2819383442401886,0.1604278832674026,0.024939727038145,0.011049716733396,0.1363253146409988,0.3838024139404297,0.0015165765071287,0.5046674013137817,0.4609810709953308,0.0343514569103717,3.2222222222222223,2.6666666666666665,0.7344999999999999,0.75,0.719,0.471,0.596,0.346,52.709506166,5,I might just as well give up the work.”,889.8320610687024,1893.0229007633588,102.91945003469814,1.3740458015267176,1.3053435114503815,1.71,1
11,11.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0070505728945136,0.0022600279189646,0.024726441130042,0.8142812252044678,0.0802353098988533,0.0034330103080719,0.068013347685337,0.0024085706099867,0.0479586571455001,0.9496328830718994,9.0,,0.938,0.938,0.938,0.664,0.664,0.664,4.112035602,11,“Delighted!,68.71014492753623,137.05797101449278,9.81783261357537,0.108695652173913,0.1159420289855072,1.71,1
13,13.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,6.0,EL,0.0112762646749615,0.0055312826298177,0.0109076928347349,0.0046279090456664,0.2312186062335968,0.0042591746896505,0.7321791052818298,0.1414102613925933,0.8210867047309875,0.0375030189752578,4.166666666666667,2.8675,0.6665000000000001,0.67,0.663,0.36,0.48,0.24,29.909988394,13,“It was Pyotr Sergeitch sent you?,401.8064516129032,841.1612903225806,78.93351254480287,0.6451612903225806,0.7741935483870968,1.71,1
14,14.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,2.0,EL,0.0480286888778209,0.1325065344572067,0.0634163916110992,0.0141092985868453,0.6804285049438477,0.0466886982321739,0.0148218255490064,0.0107611371204257,0.15492844581604,0.8343104124069214,3.0,2.14,,,,,,,12.59947095,14,"Yes, yes...",129.0625,214.8125,26.419502314814817,0.2083333333333333,0.2291666666666666,1.71,1
15,15.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,5.0,EL,0.0228304807096719,0.0340238325297832,0.0114137232303619,0.0394849777221679,0.7436038851737976,0.0345902405679225,0.114052839577198,0.1418939381837844,0.7922182679176331,0.0658877566456794,2.6,2.992,0.531,0.531,0.531,0.44,0.44,0.44,27.901105244,15,I asked him about it.,340.3763440860215,555.4301075268817,72.68473715651135,0.6451612903225806,0.5913978494623656,1.71,1
16,16.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0065799173898994,0.0029147600289434,0.0275458898395299,0.8321048617362976,0.0763309448957443,0.0030491137877106,0.0514744818210601,0.0020576973911374,0.0375015102326869,0.9604409337043762,9.0,2.86,0.938,0.938,0.938,0.664,0.664,0.664,4.112035602,16,Delighted!”,83.43846153846155,178.60769230769233,10.88212157382847,0.1692307692307692,0.1846153846153846,1.71,1
33,33.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,4.0,EL,0.0010399254970252,0.0035552729386836,0.0012447821209207,0.0022956449538469,0.0097334384918212,0.974306583404541,0.0078242970630526,0.8327959775924683,0.1450311839580536,0.0221728514879941,2.4,2.6275,0.337,0.449,0.225,0.2775,0.333,0.222,26.922888732,33,It’s a sad thing!”,308.7005649717514,952.4067796610168,56.47106649627836,0.5875706214689266,0.7909604519774012,1.71,1
36,36.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,6.0,EL,0.0123091572895646,0.2759627103805542,0.0059881377965211,0.0824561417102813,0.5762378573417664,0.0357469953596591,0.0112990047782659,0.0066491542384028,0.3863094747066498,0.6070414781570435,4.833333333333333,2.874,0.7080000000000001,0.94,0.449,0.4963333333333333,0.528,0.455,26.85084291,36,"Enquête appeared, rosy from the frost.",367.12,849.5200000000001,105.8825,0.8,0.92,1.71,1
38,38.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,9.0,EL,0.011555753648281,0.006957777775824,0.0066184867173433,0.0152751691639423,0.8575988411903381,0.0086880214512348,0.0933060273528099,0.0755990743637085,0.8690152168273926,0.055385798215866,3.4444444444444446,2.781428571428571,0.6028,0.67,0.49,0.3712,0.627,0.21,56.15818881,38,"The first letter is called A, the second B...”",497.7272727272728,968.1818181818182,179.0004734848485,1.090909090909091,1.2954545454545454,1.71,1
39,39.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,5.0,EL,0.1080001220107078,0.2357421815395355,0.0052309753373265,0.315896213054657,0.3176358640193939,0.0144606595858931,0.0030340731609612,0.0493220649659633,0.7016336917877197,0.2490442246198654,5.6,3.43,0.4519999999999999,0.906,0.21,0.6429999999999999,0.696,0.598,17.600662097,39,"“Excuse me,” Vorotov interrupted, smiling.",266.1428571428572,584.0714285714287,87.66347789115646,0.5714285714285715,0.7142857142857143,1.71,1
45,45.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,5.0,EL,0.0892403647303581,0.0256302021443843,0.0182710327208042,0.0080921417102217,0.8408328294754028,0.0149412965402007,0.0029920688830316,0.0367458872497081,0.6777826547622681,0.2854715287685394,2.8,2.374,0.5485,0.67,0.427,0.4605,0.548,0.373,33.21279188,45,Let us do the same.,118.11111111111111,273.3888888888889,38.58472222222223,0.1666666666666666,0.3055555555555556,1.71,1
47,47.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,8.0,EL,0.0371932759881019,0.0964501053094863,0.0726464465260505,0.0058329096063971,0.1209027990698814,0.0042367042042315,0.6627377867698669,0.1607266664505005,0.7932425737380981,0.0460307039320468,4.125,2.871428571428571,0.497,0.719,0.275,0.5745,0.72,0.429,46.22242487,47,The French girl looked at him in perplexity.,138.25882352941176,342.2117647058824,234.69294117647055,0.1411764705882353,0.3764705882352941,1.71,1
48,48.0,4,0.6060606060606061,21,0.0,0.0,empty,0.0,0.0,10.0,EL,0.2956933379173279,0.6371793746948242,0.0233548562973737,0.0012615832965821,0.022396033629775,0.0082925595343112,0.0118223037570714,0.8090540766716003,0.1817381829023361,0.0092077981680631,5.3,1.7866666666666664,0.4253333333333333,0.646,0.159,0.4203333333333333,0.594,0.302,53.738524924,48,Evidently the suggestion seemed to her very naïve and ridiculous.,181.01265822784808,455.31645569620247,362.7006329113924,0.1898734177215189,0.5063291139240506,1.71,1
51,51.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,3.0,EL,0.1937517076730728,0.0343227349221706,0.4599817991256714,0.0031221269164234,0.1772888898849487,0.0361479930579662,0.095384657382965,0.0859308317303657,0.8496597409248352,0.0644094347953796,3.333333333333333,2.4133333333333336,0.6839999999999999,0.698,0.67,0.478,0.548,0.408,20.01509149,51,“Will this do?”,109.30434782608695,147.3913043478261,130.41818840579708,0.208695652173913,0.208695652173913,1.71,1
52,52.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,6.0,EL,0.0114257419481873,0.0456226915121078,0.0057511827908456,0.0023946000728756,0.9193717241287231,0.0070515479892492,0.0083825262263417,0.1145972162485122,0.7895516157150269,0.0958511084318161,2.7142857142857144,2.515,0.571,0.571,0.571,0.31,0.31,0.31,41.361863719,52,"“It’s all the same,” she said.",200.5871559633028,249.1376146788991,312.856880733945,0.4403669724770642,0.2752293577981651,1.71,1
56,56.0,0,0.0,21,0.0,0.0,empty,0.0,0.0,1.0,EL,0.0061641889624297,0.0641519501805305,0.0065138735808432,0.0083057163283228,0.8792434930801392,0.0120131121948361,0.0236076824367046,0.0896590948104858,0.8102768659591675,0.1000641956925392,8.0,2.69,0.604,0.604,0.604,0.423,0.423,0.423,5.1845310950000005,56,Enquête translated.,120.88461538461536,273.7692307692307,13.622884009827333,0.2692307692307691,0.2307692307692307,1.71,1
